unitid,icon,army,step,datetime,geopos
P11CRHus,27,2,77,1815-06-18T05:00:00Z,"4.628, 50.7007"
P11CRHus,27,2,78,1815-06-18T06:00:00Z,"4.628, 50.7007"
P11CRHus,27,2,79,1815-06-18T07:00:00Z,"4.628, 50.7007"
P11CRHus,27,2,80,1815-06-18T08:00:00Z,"4.628, 50.7007"
P11CRHus,27,2,81,1815-06-18T09:00:00Z,"4.628, 50.7007"
P11CRHus,27,2,82,1815-06-18T10:00:00Z,"4.628, 50.7007"
P11CRHus,27,2,83,1815-06-18T11:00:00Z,"4.628, 50.7007"
P11CRHus,27,2,84,1815-06-18T12:00:00Z,"4.628, 50.7007"
P11CRHus,27,2,85,1815-06-18T13:00:00Z,"4.6169, 50.6779"
P11CRHus,27,2,86,1815-06-18T14:00:00Z,"4.6165, 50.698"
P11CRHus,27,2,87,1815-06-18T15:00:00Z,"4.6165, 50.698"
P11CRHus,27,2,88,1815-06-18T16:00:00Z,"4.6029, 50.7061"
P11CRHus,27,2,89,1815-06-18T17:00:00Z,"4.5925, 50.7082"
P11CRHus,27,2,89,1815-06-18T17:00:00Z,"4.5712, 50.6953"
P11CRHus,27,2,90,1815-06-18T18:00:00Z,"4.5236, 50.6923"
P11CRHus,27,2,90,1815-06-18T18:00:00Z,"4.5712, 50.6953"
P11CRHus,27,2,91,1815-06-18T19:00:00Z,"4.5236, 50.6913"
P11CRHus,27,2,91,1815-06-18T19:00:00Z,"4.5712, 50.6953"
P11CRHus,27,2,92,1815-06-18T20:00:00Z,"4.5236, 50.6913"
P11CRHus,27,2,92,1815-06-18T20:00:00Z,"4.5712, 50.6953"
P11CRHus,27,2,93,1815-06-18T21:00:00Z,"4.4991, 50.6928"
P11CRHus,27,2,94,1815-06-18T22:00:00Z,"4.4325, 50.6674"
P11CRHus,27,2,95,1815-06-18T23:00:00Z,"4.4182, 50.6596"
P11CRHus,27,2,96,1815-06-19T00:00:00Z,"4.4182, 50.6596"
P11CRHus,27,2,97,1815-06-19T01:00:00Z,"4.4661, 50.6695"
P11CRHus,27,2,98,1815-06-19T02:00:00Z,"4.4663, 50.6591"
P11CRHus,27,2,99,1815-06-19T03:00:00Z,"4.4891, 50.6505"
P11CRHus,27,2,100,1815-06-19T04:00:00Z,"4.5056, 50.6358"
P11CRHus,27,2,101,1815-06-19T05:00:00Z,"4.5076, 50.6178"
P11CRHus,27,2,102,1815-06-19T06:00:00Z,"4.5317, 50.6028"
P11CRHus,27,2,103,1815-06-19T07:00:00Z,"4.5305, 50.5975"
P11CRHus,27,2,104,1815-06-19T08:00:00Z,"4.5683, 50.5828"
P11CRHus,27,2,105,1815-06-19T09:00:00Z,"4.5683, 50.5828"
P11CRHus,27,2,106,1815-06-19T10:00:00Z,"4.5683, 50.5828"
P11CRHus,27,2,107,1815-06-19T11:00:00Z,"4.5683, 50.5828"
P11CRHus,27,2,108,1815-06-19T12:00:00Z,"4.5683, 50.5828"
P11CRHus,27,2,109,1815-06-19T13:00:00Z,"4.5683, 50.5828"
P11CRHus,27,2,110,1815-06-19T14:00:00Z,"4.5683, 50.5828"
P11CRHus,27,2,111,1815-06-19T15:00:00Z,"4.5683, 50.5828"
P11CRHus,27,2,112,1815-06-19T16:00:00Z,"4.5683, 50.5828"
P11CRHus,27,2,113,1815-06-19T17:00:00Z,"4.5683, 50.5828"
P11CRHus,27,2,114,1815-06-19T18:00:00Z,"4.5683, 50.5828"
P11CRHus,27,2,115,1815-06-19T19:00:00Z,"4.5683, 50.5828"
P11CRHus,27,2,116,1815-06-19T20:00:00Z,"4.5683, 50.5828"
P11CRHus,27,2,117,1815-06-19T21:00:00Z,"4.5683, 50.5828"
P11CRHus,27,2,118,1815-06-19T22:00:00Z,"4.5683, 50.5828"
P11CRHus,27,2,119,1815-06-19T23:00:00Z,"4.5683, 50.5828"
P11CRHus,27,2,120,1815-06-20T00:00:00Z,"4.5683, 50.5828"
P11CRHus,27,2,121,1815-06-20T01:00:00Z,"4.5683, 50.5828"
P11CRHus,27,2,122,1815-06-20T02:00:00Z,"4.5683, 50.5828"
P11CRHus,27,2,123,1815-06-20T03:00:00Z,"4.5683, 50.5828"
P11CRHus,27,2,124,1815-06-20T04:00:00Z,"4.5683, 50.5828"
P11CRHus,27,2,125,1815-06-20T05:00:00Z,"4.5683, 50.5828"
P11CRHus,27,2,126,1815-06-20T06:00:00Z,"4.5683, 50.5828"
P11CRHus,27,2,127,1815-06-20T07:00:00Z,"4.5866, 50.5811"
P11CRHus,27,2,128,1815-06-20T08:00:00Z,"4.6198, 50.5793"
P11CRHus,27,2,129,1815-06-20T09:00:00Z,"4.6486, 50.5773"
P11CRHus,27,2,130,1815-06-20T10:00:00Z,"4.6731, 50.5683"
P11CRHus,27,2,131,1815-06-20T11:00:00Z,"4.6998, 50.553"
P11CRHus,27,2,132,1815-06-20T12:00:00Z,"4.7196, 50.5279"
P11CRHus,27,2,133,1815-06-20T13:00:00Z,"4.7236, 50.5133"
P11CRHus,27,2,134,1815-06-20T14:00:00Z,"4.7351, 50.4933"
P11CRHus,27,2,135,1815-06-20T15:00:00Z,"4.7773, 50.4806"
P11CRHus,27,2,136,1815-06-20T16:00:00Z,"4.8121, 50.4739"
P11CRHus,27,2,137,1815-06-20T17:00:00Z,"4.8226, 50.4743"
P11CRHus,27,2,138,1815-06-20T18:00:00Z,"4.8226, 50.4743"
P11CRHus,27,2,139,1815-06-20T19:00:00Z,"4.8226, 50.4743"
P11CRHus,27,2,140,1815-06-20T20:00:00Z,"4.8226, 50.4743"
P11CRHus,27,2,141,1815-06-20T21:00:00Z,"4.8226, 50.4743"
P11CRHus,27,2,142,1815-06-20T22:00:00Z,"4.8226, 50.4743"
P11CRHus,27,2,143,1815-06-20T23:00:00Z,"4.8226, 50.4743"
P11CRHus,27,2,144,1815-06-21T00:00:00Z,"4.8226, 50.4743"
P11CRHus,27,2,145,1815-06-21T01:00:00Z,"4.8226, 50.4743"
P11CRHus,27,2,146,1815-06-21T02:00:00Z,"4.8226, 50.4743"
P11CRHus,27,2,147,1815-06-21T03:00:00Z,"4.8226, 50.4743"
P11CRHus,27,2,148,1815-06-21T04:00:00Z,"4.8226, 50.4743"
P11CRHus,27,2,149,1815-06-21T05:00:00Z,"4.8226, 50.4743"
P11CRHus,27,2,150,1815-06-21T06:00:00Z,"4.8226, 50.4743"
P11CRHus,27,2,151,1815-06-21T07:00:00Z,"4.8226, 50.4743"
P11CRHus,27,2,152,1815-06-21T08:00:00Z,"4.8226, 50.4743"
P11CRHus,27,2,153,1815-06-21T09:00:00Z,"4.8226, 50.4743"
P11CRHus,27,2,154,1815-06-21T10:00:00Z,"4.8226, 50.4743"
P11CRHus,27,2,155,1815-06-21T11:00:00Z,"4.8226, 50.4743"
P11CRHus,27,2,156,1815-06-21T12:00:00Z,"4.8226, 50.4743"
P11CRHus,27,2,157,1815-06-21T13:00:00Z,"4.8226, 50.4743"
P11CRHus,27,2,158,1815-06-21T14:00:00Z,"4.8226, 50.4743"
P11CRHus,27,2,159,1815-06-21T15:00:00Z,"4.8226, 50.4743"
P11CRHus,27,2,160,1815-06-21T16:00:00Z,"4.8226, 50.4743"
P11CRHus,27,2,161,1815-06-21T17:00:00Z,"4.8226, 50.4743"
P11CRHus,27,2,162,1815-06-21T18:00:00Z,"4.8226, 50.4743"
P11CRHus,27,2,163,1815-06-21T19:00:00Z,"4.8226, 50.4743"
P11CRHus,27,2,164,1815-06-21T20:00:00Z,"4.8226, 50.4743"
P11CRHus,27,2,165,1815-06-21T21:00:00Z,"4.8226, 50.4743"
P11CRHus,27,2,166,1815-06-21T22:00:00Z,"4.8226, 50.4743"
P11IRFB,30,2,44,1815-06-16T20:00:00Z,"4.7239, 50.5813"
P11IRFB,30,2,45,1815-06-16T21:00:00Z,"4.7239, 50.5813"
P11IRFB,30,2,46,1815-06-16T22:00:00Z,"4.7239, 50.5813"
P11IRFB,30,2,47,1815-06-16T23:00:00Z,"4.7239, 50.5813"
P11IRFB,30,2,48,1815-06-17T00:00:00Z,"4.7239, 50.5813"
P11IRFB,30,2,49,1815-06-17T01:00:00Z,"4.7239, 50.5813"
P11IRFB,30,2,50,1815-06-17T02:00:00Z,"4.7239, 50.5813"
P11IRFB,30,2,51,1815-06-17T03:00:00Z,"4.7239, 50.5813"
P11IRFB,30,2,52,1815-06-17T04:00:00Z,"4.7239, 50.5813"
P11IRFB,30,2,53,1815-06-17T05:00:00Z,"4.7239, 50.5813"
P11IRFB,30,2,54,1815-06-17T06:00:00Z,"4.7239, 50.5813"
P11IRFB,30,2,55,1815-06-17T07:00:00Z,"4.7239, 50.5813"
P11IRFB,30,2,56,1815-06-17T08:00:00Z,"4.7239, 50.5813"
P11IRFB,30,2,57,1815-06-17T09:00:00Z,"4.7239, 50.5813"
P11IRFB,30,2,58,1815-06-17T10:00:00Z,"4.7239, 50.5813"
P11IRFB,30,2,59,1815-06-17T11:00:00Z,"4.7239, 50.5813"
P11IRFB,30,2,60,1815-06-17T12:00:00Z,"4.7239, 50.5803"
P11IRFB,30,2,61,1815-06-17T13:00:00Z,"4.7239, 50.5803"
P11IRFB,30,2,62,1815-06-17T14:00:00Z,"4.7028, 50.5906"
P11IRFB,30,2,63,1815-06-17T15:00:00Z,"4.6817, 50.6009"
P11IRFB,30,2,64,1815-06-17T16:00:00Z,"4.6606, 50.6112"
P11IRFB,30,2,65,1815-06-17T17:00:00Z,"4.6395, 50.6215"
P11IRFB,30,2,66,1815-06-17T18:00:00Z,"4.6395, 50.6215"
P11IRFB,30,2,67,1815-06-17T19:00:00Z,"4.6097, 50.6339"
P11IRFB,30,2,68,1815-06-17T20:00:00Z,"4.6097, 50.6339"
P11IRFB,30,2,69,1815-06-17T21:00:00Z,"4.6097, 50.6339"
P11IRFB,30,2,70,1815-06-17T22:00:00Z,"4.6097, 50.6339"
P11IRFB,30,2,71,1815-06-17T23:00:00Z,"4.6097, 50.6339"
P11IRFB,30,2,72,1815-06-18T00:00:00Z,"4.6097, 50.6339"
P11IRFB,30,2,73,1815-06-18T01:00:00Z,"4.6097, 50.6339"
P11IRFB,30,2,74,1815-06-18T02:00:00Z,"4.6097, 50.6339"
P11IRFB,30,2,75,1815-06-18T03:00:00Z,"4.6097, 50.6339"
P11IRFB,30,2,76,1815-06-18T04:00:00Z,"4.6097, 50.6339"
P11IRFB,30,2,77,1815-06-18T05:00:00Z,"4.6097, 50.6339"
P11IRFB,30,2,78,1815-06-18T06:00:00Z,"4.6097, 50.6339"
P11IRFB,30,2,79,1815-06-18T07:00:00Z,"4.6097, 50.6339"
P11IRFB,30,2,80,1815-06-18T08:00:00Z,"4.6097, 50.6339"
P11IRFB,30,2,81,1815-06-18T09:00:00Z,"4.6097, 50.6339"
P11IRFB,30,2,82,1815-06-18T10:00:00Z,"4.6097, 50.6339"
P11IRFB,30,2,83,1815-06-18T11:00:00Z,"4.6097, 50.6339"
P11IRFB,30,2,84,1815-06-18T12:00:00Z,"4.6097, 50.6339"
P11IRFB,30,2,85,1815-06-18T13:00:00Z,"4.6104, 50.6564"
P11IRFB,30,2,86,1815-06-18T14:00:00Z,"4.6146, 50.6793"
P11IRFB,30,2,87,1815-06-18T15:00:00Z,"4.6146, 50.6793"
P11IRFB,30,2,88,1815-06-18T16:00:00Z,"4.61, 50.7135"
P11IRFB,30,2,89,1815-06-18T17:00:00Z,"4.5916, 50.7097"
P11IRFB,30,2,90,1815-06-18T18:00:00Z,"4.5572, 50.7045"
P11IRFB,30,2,91,1815-06-18T19:00:00Z,"4.5228, 50.6928"
P11IRFB,30,2,92,1815-06-18T20:00:00Z,"4.5228, 50.6928"
P11IRFB,30,2,93,1815-06-18T21:00:00Z,"4.5236, 50.6913"
P11IRFB,30,2,94,1815-06-18T22:00:00Z,"4.5236, 50.6913"
P11IRFB,30,2,95,1815-06-18T23:00:00Z,"4.5236, 50.6913"
P11IRFB,30,2,96,1815-06-19T00:00:00Z,"4.5236, 50.6913"
P11IRFB,30,2,97,1815-06-19T01:00:00Z,"4.5236, 50.6913"
P11IRFB,30,2,98,1815-06-19T02:00:00Z,"4.5236, 50.6913"
P11IRFB,30,2,99,1815-06-19T03:00:00Z,"4.5236, 50.6913"
P11IRFB,30,2,100,1815-06-19T04:00:00Z,"4.5236, 50.6913"
P12Br,30,2,0,1815-06-15T00:00:00Z,"5.2377, 50.5194"
P12Br,30,2,1,1815-06-15T01:00:00Z,"5.2377, 50.5194"
P12Br,30,2,2,1815-06-15T02:00:00Z,"5.2377, 50.5194"
P12Br,30,2,3,1815-06-15T03:00:00Z,"5.2377, 50.5194"
P12Br,30,2,4,1815-06-15T04:00:00Z,"5.2377, 50.5194"
P12Br,30,2,5,1815-06-15T05:00:00Z,"5.2377, 50.5194"
P12Br,30,2,6,1815-06-15T06:00:00Z,"5.2377, 50.5194"
P12Br,30,2,7,1815-06-15T07:00:00Z,"5.2377, 50.5194"
P12Br,30,2,8,1815-06-15T08:00:00Z,"5.2377, 50.5194"
P12Br,30,2,9,1815-06-15T09:00:00Z,"5.2377, 50.5194"
P12Br,30,2,10,1815-06-15T10:00:00Z,"5.2377, 50.5194"
P12Br,30,2,11,1815-06-15T11:00:00Z,"5.2377, 50.5194"
P12Br,30,2,12,1815-06-15T12:00:00Z,"5.2377, 50.5194"
P12Br,30,2,13,1815-06-15T13:00:00Z,"5.2377, 50.5194"
P12Br,30,2,14,1815-06-15T14:00:00Z,"5.2377, 50.5194"
P12Br,30,2,15,1815-06-15T15:00:00Z,"5.2377, 50.5194"
P12Br,30,2,16,1815-06-15T16:00:00Z,"5.2377, 50.5194"
P12Br,30,2,17,1815-06-15T17:00:00Z,"5.1725, 50.5121"
P12Br,30,2,18,1815-06-15T18:00:00Z,"5.1073, 50.5047"
P12Br,30,2,19,1815-06-15T19:00:00Z,"5.0422, 50.4973"
P12Br,30,2,20,1815-06-15T20:00:00Z,"4.977, 50.49"
P12Br,30,2,21,1815-06-15T21:00:00Z,"4.9118, 50.4826"
P12Br,30,2,22,1815-06-15T22:00:00Z,"4.8467, 50.4753"
P12Br,30,2,23,1815-06-15T23:00:00Z,"4.8467, 50.4753"
P12Br,30,2,24,1815-06-16T00:00:00Z,"4.8467, 50.4753"
P12Br,30,2,25,1815-06-16T01:00:00Z,"4.8467, 50.4753"
P12Br,30,2,26,1815-06-16T02:00:00Z,"4.8467, 50.4753"
P12Br,30,2,27,1815-06-16T03:00:00Z,"4.8467, 50.4753"
P12Br,30,2,28,1815-06-16T04:00:00Z,"4.8467, 50.4753"
P12Br,30,2,29,1815-06-16T05:00:00Z,"4.8255, 50.4799"
P12Br,30,2,30,1815-06-16T06:00:00Z,"4.8044, 50.4845"
P12Br,30,2,31,1815-06-16T07:00:00Z,"4.7832, 50.489"
P12Br,30,2,32,1815-06-16T08:00:00Z,"4.7621, 50.4936"
P12Br,30,2,33,1815-06-16T09:00:00Z,"4.7409, 50.4982"
P12Br,30,2,34,1815-06-16T10:00:00Z,"4.7198, 50.5028"
P12Br,30,2,35,1815-06-16T11:00:00Z,"4.6986, 50.5074"
P12Br,30,2,36,1815-06-16T12:00:00Z,"4.6775, 50.5119"
P12Br,30,2,37,1815-06-16T13:00:00Z,"4.6464, 50.5219"
P12Br,30,2,38,1815-06-16T14:00:00Z,"4.6304, 50.5271"
P12Br,30,2,39,1815-06-16T15:00:00Z,"4.6304, 50.5271"
P12Br,30,2,40,1815-06-16T16:00:00Z,"4.6304, 50.5271"
P12Br,30,2,41,1815-06-16T17:00:00Z,"4.586, 50.5263"
P12Br,30,2,42,1815-06-16T18:00:00Z,"4.5892, 50.5226"
P12Br,30,2,43,1815-06-16T19:00:00Z,"4.5892, 50.5226"
P12Br,30,2,44,1815-06-16T20:00:00Z,"4.5892, 50.5226"
P12Br,30,2,45,1815-06-16T21:00:00Z,"4.5876, 50.5244"
P12Br,30,2,46,1815-06-16T22:00:00Z,"4.586, 50.5263"
P12Br,30,2,47,1815-06-16T23:00:00Z,"4.586, 50.5263"
P12Br,30,2,48,1815-06-17T00:00:00Z,"4.586, 50.5263"
P12Br,30,2,49,1815-06-17T01:00:00Z,"4.586, 50.5263"
P12Br,30,2,50,1815-06-17T02:00:00Z,"4.586, 50.5263"
P12Br,30,2,51,1815-06-17T03:00:00Z,"4.6344, 50.5291"
P12Br,30,2,52,1815-06-17T04:00:00Z,"4.6534, 50.5399"
P12Br,30,2,53,1815-06-17T05:00:00Z,"4.6724, 50.5507"
P12Br,30,2,54,1815-06-17T06:00:00Z,"4.6914, 50.5615"
P12Br,30,2,55,1815-06-17T07:00:00Z,"4.6906, 50.562"
P12Br,30,2,56,1815-06-17T08:00:00Z,"4.6906, 50.562"
P12Br,30,2,57,1815-06-17T09:00:00Z,"4.6906, 50.562"
P12Br,30,2,58,1815-06-17T10:00:00Z,"4.6906, 50.562"
P12Br,30,2,59,1815-06-17T11:00:00Z,"4.6906, 50.562"
P12Br,30,2,60,1815-06-17T12:00:00Z,"4.6906, 50.562"
P12Br,30,2,61,1815-06-17T13:00:00Z,"4.6906, 50.562"
P12Br,30,2,62,1815-06-17T14:00:00Z,"4.7065, 50.5972"
P12Br,30,2,63,1815-06-17T15:00:00Z,"4.6868, 50.6078"
P12Br,30,2,64,1815-06-17T16:00:00Z,"4.6679, 50.6248"
P12Br,30,2,65,1815-06-17T17:00:00Z,"4.6501, 50.6469"
P12Br,30,2,66,1815-06-17T18:00:00Z,"4.6353, 50.6663"
P12Br,30,2,67,1815-06-17T19:00:00Z,"4.621, 50.6889"
P12Br,30,2,68,1815-06-17T20:00:00Z,"4.6067, 50.7161"
P12Br,30,2,69,1815-06-17T21:00:00Z,"4.5921, 50.7333"
P12Br,30,2,70,1815-06-17T22:00:00Z,"4.5921, 50.7323"
P12Br,30,2,71,1815-06-17T23:00:00Z,"4.5912, 50.7338"
P12Br,30,2,72,1815-06-18T00:00:00Z,"4.5912, 50.7338"
P12Br,30,2,73,1815-06-18T01:00:00Z,"4.5912, 50.7338"
P12Br,30,2,74,1815-06-18T02:00:00Z,"4.5912, 50.7338"
P12Br,30,2,75,1815-06-18T03:00:00Z,"4.5912, 50.7338"
P12Br,30,2,76,1815-06-18T04:00:00Z,"4.5912, 50.7338"
P12Br,30,2,77,1815-06-18T05:00:00Z,"4.5912, 50.7338"
P12Br,30,2,78,1815-06-18T06:00:00Z,"4.5912, 50.7338"
P12Br,30,2,79,1815-06-18T07:00:00Z,"4.5912, 50.7338"
P12Br,30,2,80,1815-06-18T08:00:00Z,"4.5912, 50.7338"
P12Br,30,2,81,1815-06-18T09:00:00Z,"4.5912, 50.7338"
P12Br,30,2,82,1815-06-18T10:00:00Z,"4.5912, 50.7338"
P12Br,30,2,83,1815-06-18T11:00:00Z,"4.5912, 50.7338"
P12Br,30,2,84,1815-06-18T12:00:00Z,"4.5912, 50.7338"
P12Br,30,2,85,1815-06-18T13:00:00Z,"4.5912, 50.7338"
P12Br,30,2,86,1815-06-18T14:00:00Z,"4.5912, 50.7338"
P12Br,30,2,87,1815-06-18T15:00:00Z,"4.5921, 50.7323"
P12Br,30,2,88,1815-06-18T16:00:00Z,"4.596, 50.7188"
P12Br,30,2,110,1815-06-19T14:00:00Z,"4.6311, 50.7833"
P12Br,30,2,111,1815-06-19T15:00:00Z,"4.6311, 50.7833"
P12Br,30,2,112,1815-06-19T16:00:00Z,"4.6311, 50.7833"
P12Br,30,2,113,1815-06-19T17:00:00Z,"4.6311, 50.7833"
P12Br,30,2,114,1815-06-19T18:00:00Z,"4.6311, 50.7833"
P12Br,30,2,115,1815-06-19T19:00:00Z,"4.6311, 50.7833"
P12Br,30,2,116,1815-06-19T20:00:00Z,"4.6311, 50.7833"
P12Br,30,2,117,1815-06-19T21:00:00Z,"4.6311, 50.7833"
P12Br,30,2,118,1815-06-19T22:00:00Z,"4.6311, 50.7833"
P12Br,30,2,119,1815-06-19T23:00:00Z,"4.6311, 50.7833"
P12Br,30,2,120,1815-06-20T00:00:00Z,"4.6311, 50.7833"
P12Br,30,2,121,1815-06-20T01:00:00Z,"4.6311, 50.7833"
P12Br,30,2,122,1815-06-20T02:00:00Z,"4.6311, 50.7833"
P12Br,30,2,123,1815-06-20T03:00:00Z,"4.6311, 50.7833"
P12Br,30,2,124,1815-06-20T04:00:00Z,"4.6311, 50.7833"
P12Br,30,2,125,1815-06-20T05:00:00Z,"4.6311, 50.7833"
P12Br,30,2,126,1815-06-20T06:00:00Z,"4.6277, 50.7754"
P12Br,30,2,127,1815-06-20T07:00:00Z,"4.6193, 50.7608"
P12Br,30,2,128,1815-06-20T08:00:00Z,"4.6119, 50.7392"
P12Br,30,2,129,1815-06-20T09:00:00Z,"4.6094, 50.7153"
P12Br,30,2,130,1815-06-20T10:00:00Z,"4.633, 50.7027"
P12Br,30,2,131,1815-06-20T11:00:00Z,"4.6614, 50.694"
P12Br,30,2,132,1815-06-20T12:00:00Z,"4.668, 50.6796"
P12Br,30,2,133,1815-06-20T13:00:00Z,"4.6658, 50.6648"
P12Br,30,2,134,1815-06-20T14:00:00Z,"4.6839, 50.6623"
P12Br,30,2,135,1815-06-20T15:00:00Z,"4.711, 50.657"
P12Br,30,2,136,1815-06-20T16:00:00Z,"4.7136, 50.6294"
P12Br,30,2,137,1815-06-20T17:00:00Z,"4.7129, 50.608"
P12Br,30,2,138,1815-06-20T18:00:00Z,"4.7047, 50.593"
P12Br,30,2,139,1815-06-20T19:00:00Z,"4.7, 50.5818"
P12Br,30,2,140,1815-06-20T20:00:00Z,"4.6953, 50.5707"
P12Br,30,2,141,1815-06-20T21:00:00Z,"4.6914, 50.5615"
P12Br,30,2,142,1815-06-20T22:00:00Z,"4.6906, 50.562"
P12Br,30,2,143,1815-06-20T23:00:00Z,"4.6906, 50.562"
P12Br,30,2,144,1815-06-21T00:00:00Z,"4.6906, 50.562"
P12Br,30,2,145,1815-06-21T01:00:00Z,"4.6906, 50.562"
P12Br,30,2,146,1815-06-21T02:00:00Z,"4.6906, 50.562"
P12Br,30,2,147,1815-06-21T03:00:00Z,"4.6906, 50.562"
P12Br,30,2,148,1815-06-21T04:00:00Z,"4.6906, 50.562"
P12Br,30,2,149,1815-06-21T05:00:00Z,"4.6906, 50.562"
P12Br,30,2,150,1815-06-21T06:00:00Z,"4.6906, 50.562"
P12Br,30,2,151,1815-06-21T07:00:00Z,"4.6906, 50.562"
P12Br,30,2,152,1815-06-21T08:00:00Z,"4.6906, 50.562"
P12Br,30,2,153,1815-06-21T09:00:00Z,"4.6906, 50.562"
P12Br,30,2,154,1815-06-21T10:00:00Z,"4.6906, 50.562"
P12Br,30,2,155,1815-06-21T11:00:00Z,"4.6906, 50.562"
P12Br,30,2,156,1815-06-21T12:00:00Z,"4.6906, 50.562"
P12Br,30,2,157,1815-06-21T13:00:00Z,"4.6906, 50.562"
P12Br,30,2,158,1815-06-21T14:00:00Z,"4.6906, 50.562"
P12Br,30,2,159,1815-06-21T15:00:00Z,"4.6906, 50.562"
P12Br,30,2,160,1815-06-21T16:00:00Z,"4.6906, 50.562"
P12Br,30,2,161,1815-06-21T17:00:00Z,"4.6906, 50.562"
P12Br,30,2,162,1815-06-21T18:00:00Z,"4.6906, 50.562"
P12Br,30,2,163,1815-06-21T19:00:00Z,"4.6906, 50.562"
P12Br,30,2,164,1815-06-21T20:00:00Z,"4.6906, 50.562"
P12Br,30,2,165,1815-06-21T21:00:00Z,"4.6906, 50.562"
P12Br,30,2,166,1815-06-21T22:00:00Z,"4.6906, 50.562"
P12CRHus,27,2,124,1815-06-20T04:00:00Z,"4.6103, 50.7597"
P12CRHus,27,2,125,1815-06-20T05:00:00Z,"4.6103, 50.7597"
P12CRHus,27,2,126,1815-06-20T06:00:00Z,"4.6094, 50.7153"
P12CRHus,27,2,127,1815-06-20T07:00:00Z,"4.6691, 50.6866"
P12CRHus,27,2,128,1815-06-20T08:00:00Z,"4.7015, 50.6589"
P12CRHus,27,2,129,1815-06-20T09:00:00Z,"4.7171, 50.6152"
P12CRHus,27,2,130,1815-06-20T10:00:00Z,"4.7318, 50.5698"
P12CRHus,27,2,131,1815-06-20T11:00:00Z,"4.757, 50.5234"
P12CRHus,27,2,132,1815-06-20T12:00:00Z,"4.802, 50.4953"
P12CRHus,27,2,133,1815-06-20T13:00:00Z,"4.802, 50.4953"
P12CRHus,27,2,134,1815-06-20T14:00:00Z,"4.802, 50.4953"
P12CRHus,27,2,135,1815-06-20T15:00:00Z,"4.802, 50.4953"
P12CRHus,27,2,136,1815-06-20T16:00:00Z,"4.8155, 50.4896"
P12CRHus,27,2,137,1815-06-20T17:00:00Z,"4.8281, 50.4812"
P12CRHus,27,2,138,1815-06-20T18:00:00Z,"4.8281, 50.4812"
P12CRHus,27,2,139,1815-06-20T19:00:00Z,"4.8281, 50.4812"
P12CRHus,27,2,140,1815-06-20T20:00:00Z,"4.8281, 50.4812"
P12CRHus,27,2,141,1815-06-20T21:00:00Z,"4.8281, 50.4812"
P12CRHus,27,2,142,1815-06-20T22:00:00Z,"4.8281, 50.4812"
P12CRHus,27,2,143,1815-06-20T23:00:00Z,"4.8281, 50.4812"
P12CRHus,27,2,144,1815-06-21T00:00:00Z,"4.8281, 50.4812"
P12CRHus,27,2,145,1815-06-21T01:00:00Z,"4.8281, 50.4812"
P12CRHus,27,2,146,1815-06-21T02:00:00Z,"4.8281, 50.4812"
P12CRHus,27,2,147,1815-06-21T03:00:00Z,"4.8281, 50.4812"
P12CRHus,27,2,148,1815-06-21T04:00:00Z,"4.8281, 50.4812"
P12CRHus,27,2,149,1815-06-21T05:00:00Z,"4.8281, 50.4812"
P12CRHus,27,2,150,1815-06-21T06:00:00Z,"4.8281, 50.4812"
P12CRHus,27,2,151,1815-06-21T07:00:00Z,"4.8281, 50.4812"
P12CRHus,27,2,152,1815-06-21T08:00:00Z,"4.8281, 50.4812"
P12CRHus,27,2,153,1815-06-21T09:00:00Z,"4.8281, 50.4812"
P12CRHus,27,2,154,1815-06-21T10:00:00Z,"4.8281, 50.4812"
P12CRHus,27,2,155,1815-06-21T11:00:00Z,"4.8281, 50.4812"
P12CRHus,27,2,156,1815-06-21T12:00:00Z,"4.8281, 50.4812"
P12CRHus,27,2,157,1815-06-21T13:00:00Z,"4.8281, 50.4812"
P12CRHus,27,2,158,1815-06-21T14:00:00Z,"4.8281, 50.4812"
P12CRHus,27,2,159,1815-06-21T15:00:00Z,"4.8281, 50.4812"
P12CRHus,27,2,160,1815-06-21T16:00:00Z,"4.8281, 50.4812"
P12CRHus,27,2,161,1815-06-21T17:00:00Z,"4.8281, 50.4812"
P12CRHus,27,2,162,1815-06-21T18:00:00Z,"4.8281, 50.4812"
P12CRHus,27,2,163,1815-06-21T19:00:00Z,"4.8281, 50.4812"
P12CRHus,27,2,164,1815-06-21T20:00:00Z,"4.8281, 50.4812"
P12CRHus,27,2,165,1815-06-21T21:00:00Z,"4.8281, 50.4812"
P12CRHus,27,2,166,1815-06-21T22:00:00Z,"4.8281, 50.4812"
P12IR,30,2,38,1815-06-16T14:00:00Z,"4.5421, 50.507"
P12IR,30,2,39,1815-06-16T15:00:00Z,"4.5449, 50.5085"
P12IR,30,2,64,1815-06-17T16:00:00Z,"4.5934, 50.7128"
P12IR,30,2,65,1815-06-17T17:00:00Z,"4.5964, 50.7163"
P12IR,30,2,66,1815-06-17T18:00:00Z,"4.5993, 50.7199"
P12IR,30,2,67,1815-06-17T19:00:00Z,"4.5993, 50.7199"
P12IR,30,2,68,1815-06-17T20:00:00Z,"4.5993, 50.7199"
P12IR,30,2,69,1815-06-17T21:00:00Z,"4.5993, 50.7199"
P12IR,30,2,70,1815-06-17T22:00:00Z,"4.5993, 50.7199"
P12IR,30,2,71,1815-06-17T23:00:00Z,"4.5993, 50.7199"
